Administration Code,Merchant Code,OrderCode,Date,PaymentMethod,Status,CurrencyCode,Amount,Commission,Batch ID,Refusal Reason
ABCGATEWAY,ABJP3DJPY,034f3d12-de37-44c7-8d8t-730te5c6b93c,11/21/23 5:31,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,3fb2c790-tt81-4196-te67-5cb005c079be,11/21/23 5:32,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,3fb2c790-tt81-4196-te67-5cb005c079be,11/21/23 5:32,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,2cc86874-91bb-4d63-97cd-94e7fe03034d,11/21/23 5:32,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2cc86874-91bb-4d63-97cd-94e7fe03034d,11/21/23 5:32,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJPNON3DJPY,4c29258b-010f-46tt-819e-528021117f9f,11/21/23 5:35,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,4c29258b-010f-46tt-819e-528021117f9f,11/21/23 5:35,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,efe7b0e6-3534-4d69-t3d4-53933d3e958t,11/21/23 5:38,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,27,
ABCGATEWAY,ABJPNON3DJPY,efe7b0e6-3534-4d69-t3d4-53933d3e958t,11/21/23 5:38,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,35fd0b2t-53b1-4b11-bte9-4f84cbf3f4f0,11/21/23 5:40,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,06145c8t-96bc-4b7c-8e81-e9d9bf3c0bft,11/21/23 5:40,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP7273OPAP3DJPY,db71e0cb-cc9d-45dt-b9e0-419d63t2t45d,11/21/23 5:45,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,db71e0cb-cc9d-45dt-b9e0-419d63t2t45d,11/21/23 5:45,ECMC_CREDIT-SSL,AUTHORISED,USD,20.96,,78,
ABCGATEWAY,ABJP3DJPY,t3cf23t0-22cd-4175-9943-6tbee2147fc8,11/21/23 5:45,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,ct7t1129-8e8c-4c78-bf8b-8116c625t7b4,11/21/23 5:45,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,54302f0c-t3tb-4bb6-92cc-f5e030fef26b,11/21/23 5:45,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,30,
ABCGATEWAY,ABJPNON3DJPY,34tbce93-btd8-431e-t045-b2ce5et41c99,11/21/23 5:45,VISA_DEBIT-SSL,CAPTURED,JPY,208,,30,
ABCGATEWAY,ABJPNON3DJPY,353783tb-dd24-4bt5-td2c-7064d08ddtf7,11/21/23 5:45,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,30,
ABCGATEWAY,ABJP7273OPAP3DJPY,01d70970-dt2f-4d4e-t006-2b3ed19428dc,11/21/23 5:46,VISA_CREDIT-SSL,AUTHORISED,USD,20.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,01d70970-dt2f-4d4e-t006-2b3ed19428dc,11/21/23 5:46,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,2cc86874-91bb-4d63-97cd-94e7fe03034d,11/21/23 5:50,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP3DJPY,034f3d12-de37-44c7-8d8t-730te5c6b93c,11/21/23 5:50,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,c971903t-dc8t-471t-9dc9-f0e654799777,11/21/23 5:50,VISA_CREDIT-SSL,SENT_FOR_REFUND,JPY,-13200,,30,
ABCGATEWAY,ABJPNON3DJPY,75ce2d65-fc12-4tfb-t52f-68t69cte9ete,11/21/23 5:51,VISA_CREDIT-SSL,SENT_FOR_REFUND,JPY,-17400,,30,
ABCGATEWAY,ABJPNON3DJPY,efe7b0e6-3534-4d69-t3d4-53933d3e958t,11/21/23 5:55,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,30,
ABCGATEWAY,ABJP7273OPAP3DJPY,db71e0cb-cc9d-45dt-b9e0-419d63t2t45d,11/21/23 6:00,ECMC_CREDIT-SSL,CAPTURED,USD,20.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,d101et4e-3t68-4bt8-9088-cttbeb101ft3,11/21/23 6:03,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.91,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,d101et4e-3t68-4bt8-9088-cttbeb101ft3,11/21/23 6:03,VISA_CREDIT-SSL,AUTHORISED,USD,34.91,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,dt29t41t-1597-4b20-856f-39322f1teb55,11/21/23 6:04,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,0.69,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,dt29t41t-1597-4b20-856f-39322f1teb55,11/21/23 6:04,VISA_CREDIT-SSL,REFUSED,USD,0.69,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,01d70970-dt2f-4d4e-t006-2b3ed19428dc,11/21/23 6:05,VISA_CREDIT-SSL,CAPTURED,USD,20.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,d9b95399-b1b1-4ft3-t812-5401td68dtf5,11/21/23 6:05,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,d9b95399-b1b1-4ft3-t812-5401td68dtf5,11/21/23 6:06,VISA_CREDIT-SSL,AUTHORISED,USD,20.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2766006c-fc87-43bt-b895-356cee9b1168,11/21/23 6:17,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.92,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,2766006c-fc87-43bt-b895-356cee9b1168,11/21/23 6:17,VISA_CREDIT-SSL,REFUSED,USD,20.92,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,d101et4e-3t68-4bt8-9088-cttbeb101ft3,11/21/23 6:20,VISA_CREDIT-SSL,CAPTURED,USD,34.91,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,d9b95399-b1b1-4ft3-t812-5401td68dtf5,11/21/23 6:25,VISA_CREDIT-SSL,CAPTURED,USD,20.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,t35c3783-8b97-4443-tc7b-e8cc3820t8bc,11/21/23 6:27,VISA_DEBIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t35c3783-8b97-4443-tc7b-e8cc3820t8bc,11/21/23 6:27,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,f47btdf7-f9d4-4ttc-8947-8cb59tf85154,11/21/23 6:29,VISA_CREDIT-SSL,AUTHORISED,USD,34.88,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f47btdf7-f9d4-4ttc-8947-8cb59tf85154,11/21/23 6:29,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.88,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,cc8d0468-965f-4f1d-bcft-b06b6dtbb9b8,11/21/23 6:33,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.92,,,Do not honour
ABCGATEWAY,ABJP7273OPAP3DJPY,cc8d0468-965f-4f1d-bcft-b06b6dtbb9b8,11/21/23 6:33,VISA_CREDIT-SSL,REFUSED,USD,20.92,,,Do not honour
ABCGATEWAY,ABJP7273OPAP3DJPY,87t38e21-7235-4d96-9835-f35f346tf0f5,11/21/23 6:38,VISA_CREDIT-SSL,AUTHORISED,USD,20.92,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,87t38e21-7235-4d96-9835-f35f346tf0f5,11/21/23 6:38,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.92,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,t35c3783-8b97-4443-tc7b-e8cc3820t8bc,11/21/23 6:45,VISA_DEBIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,f47btdf7-f9d4-4ttc-8947-8cb59tf85154,11/21/23 6:45,VISA_CREDIT-SSL,CAPTURED,USD,34.88,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,17510638-t881-4teb-tb10-7tb72t082058,11/21/23 6:46,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,17510638-t881-4teb-tb10-7tb72t082058,11/21/23 6:46,VISA_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP3DJPY,5fbtc2t5-978t-4c4d-b558-83b5cf133eb6,11/21/23 6:48,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,5fbtc2t5-978t-4c4d-b558-83b5cf133eb6,11/21/23 6:48,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,8def3854-2cb9-47b6-bfbf-0dd37c64562c,11/21/23 6:54,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,8def3854-2cb9-47b6-bfbf-0dd37c64562c,11/21/23 6:54,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,87t38e21-7235-4d96-9835-f35f346tf0f5,11/21/23 6:55,VISA_CREDIT-SSL,CAPTURED,USD,20.92,,79,
ABCGATEWAY,ABJPNON3DJPY,296792d6-9527-4bfc-9t2e-bt9e30d2e71b,11/21/23 6:56,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,296792d6-9527-4bfc-9t2e-bt9e30d2e71b,11/21/23 6:56,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,27,
ABCGATEWAY,ABJP7273OPAP3DJPY,7d1c5f5t-5t8c-47b0-t882-3bfe6e3cb91f,11/21/23 6:57,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.9,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,7d1c5f5t-5t8c-47b0-t882-3bfe6e3cb91f,11/21/23 6:57,VISA_CREDIT-SSL,AUTHORISED,USD,34.9,,78,
ABCGATEWAY,ABJP3DJPY,69e4t32t-f133-4e56-t42t-61e1102t4d3t,11/21/23 6:58,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,69e4t32t-f133-4e56-t42t-61e1102t4d3t,11/21/23 6:58,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,398e2501-5044-4b65-9f94-15d7f758t223,11/21/23 6:58,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,398e2501-5044-4b65-9f94-15d7f758t223,11/21/23 6:58,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,0c9142t6-f9ff-453d-8df6-2f499b42e8cc,11/21/23 7:00,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,0c9142t6-f9ff-453d-8df6-2f499b42e8cc,11/21/23 7:00,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP3DJPY,12fd8e14-0875-4d55-b625-db7e21e62437,11/21/23 7:00,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,12fd8e14-0875-4d55-b625-db7e21e62437,11/21/23 7:00,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJPNON3DJPY,64176e1c-7f2t-43c4-8d9c-0998t64fd0c2,11/21/23 7:01,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,64176e1c-7f2t-43c4-8d9c-0998t64fd0c2,11/21/23 7:01,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,6c6bt3d8-578d-4997-83c9-8654e82tb6ft,11/21/23 7:04,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJPNON3DJPY,6c6bt3d8-578d-4997-83c9-8654e82tb6ft,11/21/23 7:04,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,17510638-t881-4teb-tb10-7tb72t082058,11/21/23 7:05,VISA_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP3DJPY,5fbtc2t5-978t-4c4d-b558-83b5cf133eb6,11/21/23 7:05,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,ddfct18e-225d-40tb-b076-7dbdc9c534t2,11/21/23 7:07,ECMC-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,ddfct18e-225d-40tb-b076-7dbdc9c534t2,11/21/23 7:07,ECMC-SSL,REFUSED,JPY,100,,,
ABCGATEWAY,ABJP3DJPY,98b6945c-665t-4et4-91f5-5623c3b5d01e,11/21/23 7:08,ECMC_CREDIT-SSL,AUTHORISED,JPY,100,,22,
ABCGATEWAY,ABJP3DJPY,98b6945c-665t-4et4-91f5-5623c3b5d01e,11/21/23 7:08,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,100,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,7d1c5f5t-5t8c-47b0-t882-3bfe6e3cb91f,11/21/23 7:15,VISA_CREDIT-SSL,CAPTURED,USD,34.9,,79,
ABCGATEWAY,ABJPNON3DJPY,296792d6-9527-4bfc-9t2e-bt9e30d2e71b,11/21/23 7:15,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,30,
ABCGATEWAY,ABJP3DJPY,69e4t32t-f133-4e56-t42t-61e1102t4d3t,11/21/23 7:15,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP7273OPAP3DJPY,0c9142t6-f9ff-453d-8df6-2f499b42e8cc,11/21/23 7:15,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP3DJPY,12fd8e14-0875-4d55-b625-db7e21e62437,11/21/23 7:15,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP7273OPAP3DJPY,6c3f1177-t6cc-43b8-8tfb-682306998ee6,11/21/23 7:24,VISA_CREDIT-SSL,REFUSED,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,6c3f1177-t6cc-43b8-8tfb-682306998ee6,11/21/23 7:24,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP3DJPY,98b6945c-665t-4et4-91f5-5623c3b5d01e,11/21/23 7:25,ECMC_CREDIT-SSL,CAPTURED,JPY,100,,22,
ABCGATEWAY,ABJP7273OPAP3DJPY,b8b54b13-6b1c-49t8-t11b-864btbdt5179,11/21/23 7:26,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,b8b54b13-6b1c-49t8-t11b-864btbdt5179,11/21/23 7:26,VISA_CREDIT-SSL,REFUSED,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,9fct61eb-b569-45te-b6b8-6893ct718b34,11/21/23 7:29,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.95,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,9fct61eb-b569-45te-b6b8-6893ct718b34,11/21/23 7:29,VISA_CREDIT-SSL,REFUSED,USD,34.95,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,07262412-83c0-4t8f-bd94-e1029d09de7b,11/21/23 7:30,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.95,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,07262412-83c0-4t8f-bd94-e1029d09de7b,11/21/23 7:30,VISA_CREDIT-SSL,REFUSED,USD,34.95,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,29c44086-t69t-427f-ttbb-t774b5c7b1f9,11/21/23 7:33,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,29c44086-t69t-427f-ttbb-t774b5c7b1f9,11/21/23 7:33,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,1601dd21-08f7-4bc6-8e85-5275d7db725f,11/21/23 7:42,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.98,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,1601dd21-08f7-4bc6-8e85-5275d7db725f,11/21/23 7:42,VISA_CREDIT-SSL,AUTHORISED,USD,20.98,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e668d19c-5e91-47tt-9924-f54b4te26363,11/21/23 7:43,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.98,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,e668d19c-5e91-47tt-9924-f54b4te26363,11/21/23 7:43,ECMC_CREDIT-SSL,AUTHORISED,USD,20.98,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,95f115bb-5f9c-4709-t6ce-824ef8194e4t,11/21/23 7:48,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,69.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,95f115bb-5f9c-4709-t6ce-824ef8194e4t,11/21/23 7:48,VISA_DEBIT-SSL,AUTHORISED,USD,69.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,29c44086-t69t-427f-ttbb-t774b5c7b1f9,11/21/23 7:50,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,eet09488-f1t1-4fcc-tt63-54c6b877f0d1,11/21/23 7:51,VISA_CREDIT-SSL,REFUSED,USD,20.98,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,eet09488-f1t1-4fcc-tt63-54c6b877f0d1,11/21/23 7:51,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.98,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,e488c337-8tf2-4004-9266-8186t5c32f95,11/21/23 7:54,VISA_CREDIT-SSL,AUTHORISED,USD,34.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e488c337-8tf2-4004-9266-8186t5c32f95,11/21/23 7:54,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,74fe60be-64e7-4b51-tc27-85df0d978ct4,11/21/23 7:54,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,0.69,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,74fe60be-64e7-4b51-tc27-85df0d978ct4,11/21/23 7:54,VISA_CREDIT-SSL,AUTHORISED,USD,0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e668d19c-5e91-47tt-9924-f54b4te26363,11/21/23 8:00,ECMC_CREDIT-SSL,CAPTURED,USD,20.98,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,1601dd21-08f7-4bc6-8e85-5275d7db725f,11/21/23 8:00,VISA_CREDIT-SSL,CAPTURED,USD,20.98,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,95f115bb-5f9c-4709-t6ce-824ef8194e4t,11/21/23 8:05,VISA_DEBIT-SSL,CAPTURED,USD,69.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,t188037b-107b-405t-8318-7047e3035ec2,11/21/23 8:07,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,t188037b-107b-405t-8318-7047e3035ec2,11/21/23 8:07,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e488c337-8tf2-4004-9266-8186t5c32f95,11/21/23 8:10,VISA_CREDIT-SSL,CAPTURED,USD,34.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,74fe60be-64e7-4b51-tc27-85df0d978ct4,11/21/23 8:10,VISA_CREDIT-SSL,CAPTURED,USD,0.69,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,1t975168-6498-4f51-8tdd-tt6t48102f60,11/21/23 8:16,ECMC_CREDIT-SSL,AUTHORISED,USD,20.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,1t975168-6498-4f51-8tdd-tt6t48102f60,11/21/23 8:16,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,f41eb063-tt65-4c49-85d3-49ct62fbt33d,11/21/23 8:22,VISA_CREDIT-SSL,AUTHORISED,USD,20.98,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f41eb063-tt65-4c49-85d3-49ct62fbt33d,11/21/23 8:22,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.98,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,t188037b-107b-405t-8318-7047e3035ec2,11/21/23 8:25,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJPNON3DJPY,68d1ctt7-124t-4fdb-9c3c-eef8786d5f08,11/21/23 8:28,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,JPY,2200,,,
ABCGATEWAY,ABJPNON3DJPY,68d1ctt7-124t-4fdb-9c3c-eef8786d5f08,11/21/23 8:28,VISA_CREDIT-SSL,AUTHORISED,JPY,2200,,27,
ABCGATEWAY,ABJP7273OPAP3DJPY,54fc05be-e90b-4357-8791-3dec3bb12882,11/21/23 8:29,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.98,,,Insufficient funds
ABCGATEWAY,ABJP7273OPAP3DJPY,54fc05be-e90b-4357-8791-3dec3bb12882,11/21/23 8:29,VISA_CREDIT-SSL,REFUSED,USD,20.98,,,Insufficient funds
ABCGATEWAY,ABJP7273OPAP3DJPY,6587e2d1-d815-498t-88e3-199b78c9tdcb,11/21/23 8:30,VISA_CREDIT-SSL,AUTHORISED,USD,34.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6587e2d1-d815-498t-88e3-199b78c9tdcb,11/21/23 8:30,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,c0f5578e-ee9d-414d-8dt9-cc1e3t131ebc,11/21/23 8:33,VISA_CREDIT-SSL,AUTHORISED,USD,104.89,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c0f5578e-ee9d-414d-8dt9-cc1e3t131ebc,11/21/23 8:33,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,104.89,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,1t975168-6498-4f51-8tdd-tt6t48102f60,11/21/23 8:35,ECMC_CREDIT-SSL,CAPTURED,USD,20.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,531e41f0-14fc-4b10-92f9-81828e07f2b7,11/21/23 8:39,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,531e41f0-14fc-4b10-92f9-81828e07f2b7,11/21/23 8:39,VISA_CREDIT-SSL,AUTHORISED,USD,34.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,f41eb063-tt65-4c49-85d3-49ct62fbt33d,11/21/23 8:40,VISA_CREDIT-SSL,CAPTURED,USD,20.98,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,e2db3506-9fet-426f-t877-e4e5461c947t,11/21/23 8:44,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.99,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,e2db3506-9fet-426f-t877-e4e5461c947t,11/21/23 8:44,VISA_CREDIT-SSL,REFUSED,USD,20.99,,,Suspected fraud
ABCGATEWAY,ABJPNON3DJPY,68d1ctt7-124t-4fdb-9c3c-eef8786d5f08,11/21/23 8:45,VISA_CREDIT-SSL,CAPTURED,JPY,2200,,30,
ABCGATEWAY,ABJP7273OPAP3DJPY,6587e2d1-d815-498t-88e3-199b78c9tdcb,11/21/23 8:45,VISA_CREDIT-SSL,CAPTURED,USD,34.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,868895tf-6248-45df-8e28-225377959tff,11/21/23 8:49,VISA_DEBIT-SSL,REFUSED,USD,20.99,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,868895tf-6248-45df-8e28-225377959tff,11/21/23 8:49,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,20.99,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,5df78323-93e1-42tf-8513-2t2571997047,11/21/23 8:50,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.99,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,5df78323-93e1-42tf-8513-2t2571997047,11/21/23 8:50,VISA_CREDIT-SSL,AUTHORISED,USD,20.99,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c0f5578e-ee9d-414d-8dt9-cc1e3t131ebc,11/21/23 8:50,VISA_CREDIT-SSL,CAPTURED,USD,104.89,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,965tb17d-4ebe-427f-tf8t-9f1ccb75e0t3,11/21/23 8:50,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,21,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,965tb17d-4ebe-427f-tf8t-9f1ccb75e0t3,11/21/23 8:50,VISA_CREDIT-SSL,AUTHORISED,USD,21,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,26t5ff57-78b1-4dbf-t067-ftee00e94601,11/21/23 8:51,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,21,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,26t5ff57-78b1-4dbf-t067-ftee00e94601,11/21/23 8:51,VISA_DEBIT-SSL,AUTHORISED,USD,21,,78,
